,SubjectID,Device,ActivityID,TrialNo,Acc,Gyr
5639,7,Waist,103,1,"[[ 4289  -703   530]
 [ 4454  -723   379]
 [ 4600  -695   230]
 ...
 [  443 -3900 -1337]
 [  446 -3901 -1337]
 [  439 -3898 -1335]]","[[-1232    73   261]
 [-1275    96   270]
 [-1296   127   280]
 ...
 [  -21    28     5]
 [  -21    27     5]
 [  -24    24     5]]"
5640,13,Neck,26,1,"[[3936 -505  367]
 [3932 -507  360]
 [3941 -513  391]
 ...
 [3958 -491  138]
 [3955 -490  132]
 [3958 -485  128]]","[[-77  64  16]
 [-75  68  16]
 [-75  73  16]
 ...
 [-71  76  17]
 [-77  80  14]
 [-81  85  14]]"
5641,1,Wrist,101,3,"[[3502 1034 -784]
 [3428 1021 -753]
 [3367 1017 -723]
 ...
 [-263 4064  645]
 [-258 4063  641]
 [-258 4067  645]]","[[  29   32 1209]
 [  29   26 1216]
 [  23   24 1219]
 ...
 [ -12  -21   28]
 [ -13  -21   30]
 [ -18  -18   32]]"
5642,12,Wrist,19,6,"[[ 3909  -598  -904]
 [ 3908  -599  -904]
 [ 3908  -599  -909]
 ...
 [ 3716 -1205  -741]
 [ 3751 -1209  -773]
 [ 3783 -1215  -797]]","[[    9    34  -127]
 [   11    34  -124]
 [   12    30  -124]
 ...
 [-1140  -196  1245]
 [-1114  -215  1230]
 [-1094  -238  1214]]"
5643,5,Wrist,16,5,"[[ 4763 -1052   120]
 [ 4582 -1039   214]
 [ 4386 -1009   292]
 ...
 [  415 -4063  -537]
 [  411 -4067  -538]
 [  411 -4060  -541]]","[[516 167 106]
 [663 220 111]
 [826 265 116]
 ...
 [ 26  17  30]
 [ 25  15  29]
 [ 28  15  27]]"
5644,2,Wrist,13,2,"[[ 3763  -610 -1312]
 [ 3769  -609 -1308]
 [ 3767  -605 -1305]
 ...
 [  318 -2289 -3369]
 [  317 -2285 -3371]
 [  319 -2283 -3369]]","[[-15  11  34]
 [-14  10  35]
 [-12  10  33]
 ...
 [ 34  12  30]
 [ 26   9  29]
 [ 26   9  29]]"
5645,10,Neck,32,1,"[[4083 -944 -413]
 [4022 -919 -476]
 [3979 -882 -519]
 ...
 [3820 -841 -832]
 [3823 -855 -826]
 [3825 -867 -824]]","[[ 252 -337   26]
 [ 223 -332   39]
 [ 201 -335   65]
 ...
 [ -59   63  -12]
 [ -64   64  -10]
 [ -71   63   -4]]"
5646,9,Wrist,39,2,"[[ 3005 -2772   163]
 [ 3004 -2767   173]
 [ 3006 -2762   176]
 ...
 [ 2919 -2693    44]
 [ 2924 -2686    46]
 [ 2929 -2681    49]]","[[30 16 31]
 [33 17 29]
 [32 19 29]
 ...
 [34  6 27]
 [27  5 28]
 [19  3 28]]"
5647,9,Neck,17,5,"[[ 1265  3797  -212]
 [ 1276  3791  -198]
 [ 1286  3790  -193]
 ...
 [ 1155 -2760 -2966]
 [ 1177 -2788 -2992]
 [ 1218 -2834 -3012]]","[[ -72  100   -1]
 [ -70  105   -1]
 [ -69  102   -5]
 ...
 [-824  460  418]
 [-847  470  438]
 [-895  435  445]]"
5648,15,Waist,112,1,"[[4179 -232 1329]
 [4102 -244 1332]
 [4041 -251 1354]
 ...
 [ 169 3921 1021]
 [ 163 3912 1019]
 [ 164 3908 1027]]","[[-231   17  216]
 [-205   -1  213]
 [-178   -8  206]
 ...
 [ -10   15    6]
 [ -11   16    7]
 [ -13   16    5]]"
5649,13,Neck,125,1,"[[ 2096   231  -295]
 [ 2062   197  -326]
 [ 2026   157  -356]
 ...
 [  459  3743 -1564]
 [  462  3754 -1556]
 [  475  3764 -1549]]","[[1654  422 -419]
 [1659  431 -416]
 [1665  453 -405]
 ...
 [ -71  103   40]
 [ -71  104   37]
 [ -69  100   39]]"
5650,9,Wrist,6,3,"[[ 3881  -913  -668]
 [ 3879  -911  -670]
 [ 3878  -912  -671]
 ...
 [ 3904 -1022  -538]
 [ 3902 -1025  -543]
 [ 3903 -1027  -546]]","[[52 19 53]
 [46 25 54]
 [41 24 55]
 ...
 [60 -4 93]
 [56 -3 93]
 [54 -2 91]]"
5651,4,Neck,13,1,"[[ 3994  -306  -750]
 [ 4025  -286  -770]
 [ 4057  -263  -799]
 ...
 [ 3750    -2  -994]
 [ 3758   -11 -1001]
 [ 3764   -18 -1011]]","[[-194  224   61]
 [-179  205   65]
 [-158  187   68]
 ...
 [ 204  565 -182]
 [ 209  570 -178]
 [ 217  568 -171]]"
5652,15,Waist,128,1,"[[-583 3406 2099]
 [-586 3417 2100]
 [-587 3411 2093]
 ...
 [3298 2811  335]
 [3236 2802  229]
 [3251 2858  184]]","[[ -13   13    9]
 [ -14   11   11]
 [ -16   10    9]
 ...
 [-435 -403  -64]
 [-413 -381  -55]
 [-401 -361  -48]]"
5653,12,Wrist,36,2,"[[ 6255  -565   283]
 [ 6197  -549   288]
 [ 6126  -532   286]
 ...
 [ 2066 -1583 -1340]
 [ 1838 -1546 -1297]
 [ 1605 -1512 -1265]]","[[ 2219   -73 -1762]
 [ 2258   -65 -1801]
 [ 2293   -59 -1837]
 ...
 [ 1154  -267   -88]
 [ 1179  -243  -115]
 [ 1198  -223  -140]]"
5654,5,Waist,20,6,"[[2723 2098  -50]
 [2801 1937 -150]
 [2910 1766 -252]
 ...
 [1083 1419 -681]
 [ 596 1192 -677]
 [ 149 1031 -676]]","[[  475 -1176   217]
 [  493 -1083   189]
 [  495  -982   158]
 ...
 [  732 -2145   368]
 [  343 -2104   405]
 [    1 -1998   411]]"
5655,3,Neck,132,1,"[[ 3996  -274  -197]
 [ 3997  -278  -188]
 [ 3997  -277  -183]
 ...
 [  685   465 -4228]
 [  685   465 -4230]
 [  684   465 -4229]]","[[-80  86 -24]
 [-83  90 -27]
 [-86  89 -30]
 ...
 [-89  90  18]
 [-88  87  14]
 [-88  90  15]]"
5656,2,Neck,23,2,"[[3284 -353  602]
 [3297 -347  627]
 [3307 -352  641]
 ...
 [5009 -751 1486]
 [5092 -844 1445]
 [5166 -939 1386]]","[[-321  217   79]
 [-301  210   80]
 [-292  196   79]
 ...
 [  25  -70  -29]
 [   8  -91  -42]
 [  -8 -118  -51]]"
5657,12,Wrist,26,2,"[[ 3815  -987 -1405]
 [ 3830  -987 -1429]
 [ 3844  -979 -1450]
 ...
 [ 4506  -538 -1348]
 [ 4533  -516 -1370]
 [ 4540  -499 -1392]]","[[-177 -362  121]
 [-161 -356  100]
 [-142 -348   80]
 ...
 [1874 -348   34]
 [1855 -328   33]
 [1832 -314   31]]"
5658,10,Wrist,9,1,"[[-3709 -1839  -286]
 [-3705 -1837  -287]
 [-3698 -1834  -287]
 ...
 [ 3961  -611  -476]
 [ 3964  -611  -479]
 [ 3964  -613  -476]]","[[71 -7 24]
 [75 -7 21]
 [79 -3 16]
 ...
 [-3 15 26]
 [-5 18 26]
 [-3 22 27]]"
5659,3,Wrist,37,2,"[[4057  150   38]
 [4051  159    0]
 [4041  165  -37]
 ...
 [4143  110 -120]
 [4141  105 -116]
 [4137  108 -113]]","[[1014  138   42]
 [ 986  133   41]
 [ 955  134   44]
 ...
 [ -11   33   27]
 [  -8   35   25]
 [  -6   35   24]]"
5660,2,Wrist,44,3,"[[  3880  -8393  -1462]
 [  5138  -9486  -1182]
 [  6583 -10572   -543]
 ...
 [  3883   -600   -973]
 [  3883   -599   -978]
 [  3882   -604   -984]]","[[-1212 -1051  -885]
 [-1279  -974  -849]
 [-1183  -927  -739]
 ...
 [  -12    11    38]
 [  -10    11    40]
 [   -9    13    39]]"
5661,1,Neck,13,1,"[[4155   55  -82]
 [4157   55 -126]
 [4157   50 -175]
 ...
 [4006  176 -155]
 [4009  180 -147]
 [4020  184 -143]]","[[1613  205   77]
 [1626  202   74]
 [1634  199   70]
 ...
 [ -65   74    9]
 [ -63   73   12]
 [ -64   73   11]]"
5662,6,Wrist,25,3,"[[-6125  6320  1420]
 [-5753  6343  1402]
 [-5397  6339  1359]
 ...
 [ 6717 -6419  1797]
 [ 6631 -6374  1776]
 [ 6566 -6221  1594]]","[[   38  1230  2919]
 [  268  1206  3209]
 [  506  1174  3502]
 ...
 [-4627  -221 -3751]
 [-4079  -376 -4272]
 [-3479  -533 -4775]]"
5663,2,Wrist,106,2,"[[-2362 -2288 -2447]
 [-2331 -2280 -2430]
 [-2296 -2275 -2431]
 ...
 [  416 -2515 -4297]
 [  654 -2428 -3931]
 [  966 -2247 -3628]]","[[-637 -659 -319]
 [-640 -660 -332]
 [-646 -660 -342]
 ...
 [ 921  -53  581]
 [ 795    5  579]
 [ 520   41  572]]"
5664,12,Neck,19,5,"[[4033 -616  103]
 [4019 -628   81]
 [4002 -637   65]
 ...
 [3699 -301   -7]
 [3705 -282   38]
 [3706 -275   79]]","[[ -58   31   22]
 [ -59   30   18]
 [ -63   33   14]
 ...
 [-659  172  -79]
 [-653  165  -71]
 [-649  156  -65]]"
5665,15,Neck,18,1,"[[-830 2518 2910]
 [-830 2522 2914]
 [-826 2523 2915]
 ...
 [4650  447 -189]
 [4583  408 -153]
 [4512  383 -131]]","[[ -60   85   11]
 [ -60   90    9]
 [ -63   88    8]
 ...
 [ -75 -376 -406]
 [ -67 -407 -397]
 [ -60 -432 -386]]"
5666,14,Waist,13,7,"[[1413 -644  301]
 [1274 -599  136]
 [1172 -535  -63]
 ...
 [3939 -510 1050]
 [3939 -507 1051]
 [3940 -509 1047]]","[[-373 -943  251]
 [-385 -713  203]
 [-400 -457  141]
 ...
 [ -27   44   16]
 [ -26   44   15]
 [ -24   42   14]]"
5667,1,Waist,118,2,"[[3824  464  629]
 [3796  481  604]
 [3772  483  592]
 ...
 [3841  -76  601]
 [3788  -55  556]
 [3738  -50  487]]","[[ -13 -156 -133]
 [   5 -148 -144]
 [  32 -146 -149]
 ...
 [ 297  -15   48]
 [ 304   -8   49]
 [ 306   -6   46]]"
5668,3,Neck,20,3,"[[6322  -19  148]
 [6487   85  -96]
 [6568  187 -342]
 ...
 [4112  -43  202]
 [4064 -276  186]
 [4020 -508  186]]","[[-397 -304  172]
 [-463 -294  213]
 [-516 -306  239]
 ...
 [1082  178  132]
 [1034  140  107]
 [ 964   96   63]]"
5669,15,Waist,123,1,"[[ 7934   -34 -1034]
 [ 7828    88 -1114]
 [ 7733    84 -1217]
 ...
 [ -477  3466  2035]
 [ -471  3472  2034]
 [ -464  3479  2042]]","[[ 103 -288   65]
 [  48 -335  118]
 [ -14 -372  181]
 ...
 [ -23   27  -15]
 [ -22   31  -15]
 [ -16   35  -16]]"
5670,11,Neck,33,1,"[[ 4203  -417 -2365]
 [ 4244  -395 -2400]
 [ 4279  -365 -2398]
 ...
 [ 4893  -789 -2285]
 [ 4905  -834 -2257]
 [ 4872  -881 -2223]]","[[-126  493  -73]
 [-119  532  -79]
 [-107  564  -79]
 ...
 [-175  221  464]
 [-165  254  400]
 [-145  273  335]]"
5671,11,Wrist,14,10,"[[ 2042   -64 -3451]
 [ 2024   -54 -3454]
 [ 2004   -54 -3460]
 ...
 [ 2899 -1384 -2482]
 [ 2903 -1388 -2484]
 [ 2906 -1394 -2486]]","[[ -92   51   25]
 [-101   44   28]
 [-105   37   30]
 ...
 [  31   14   24]
 [  37   12   20]
 [  45   12   15]]"
5672,3,Neck,113,2,"[[ 3991   570 -1000]
 [ 3941   586 -1091]
 [ 3922   620 -1175]
 ...
 [  262   984  3767]
 [  264   976  3774]
 [  269   970  3777]]","[[  43 -134  307]
 [  57 -129  298]
 [  55 -121  303]
 ...
 [ -78   96    3]
 [ -75   89    5]
 [ -80   86    8]]"
5673,9,Wrist,18,5,"[[ 2904 -1212 -3520]
 [ 2912 -1343 -3502]
 [ 2913 -1471 -3467]
 ...
 [ 4573  -814  -573]
 [ 4552  -794  -572]
 [ 4524  -765  -570]]","[[-1300  -277   -74]
 [-1192  -238   -97]
 [-1077  -206  -115]
 ...
 [ 2216   290 -1055]
 [ 2191   319 -1058]
 [ 2159   352 -1059]]"
5674,9,Waist,19,3,"[[4060  -64 -355]
 [4056  -66 -343]
 [4055  -71 -321]
 ...
 [3562 -440  -84]
 [3680 -502  -22]
 [3791 -576   52]]","[[  -3  -27  -32]
 [  -6  -22  -30]
 [ -13  -22  -28]
 ...
 [ 820  487 -113]
 [ 805  462  -94]
 [ 782  414  -82]]"
5675,1,Neck,119,1,"[[ 3680 -1494   472]
 [ 3674 -1492   471]
 [ 3677 -1494   467]
 ...
 [ 1284 -3179  2084]
 [ 1287 -3178  2080]
 [ 1284 -3178  2077]]","[[-61  65   3]
 [-60  64   4]
 [-59  64   2]
 ...
 [-94  77  19]
 [-96  76  18]
 [-94  75  16]]"
5676,5,Wrist,27,1,"[[-1615  3018  -302]
 [-1426  3071  -281]
 [-1245  3121  -322]
 ...
 [ 4366  1381  -201]
 [ 4350  1352  -177]
 [ 4333  1314  -153]]","[[  956    66 -2360]
 [  941    86 -2424]
 [  940   123 -2476]
 ...
 [ -636    99   -26]
 [ -673    97   -40]
 [ -706    95   -51]]"
5677,4,Neck,36,2,"[[3547  800  932]
 [3546  687  959]
 [3534  576 1000]
 ...
 [2417  926  301]
 [2403  930  320]
 [2393 1021  317]]","[[ 355 -217  191]
 [ 343 -226  186]
 [ 328 -237  189]
 ...
 [-796 -533   39]
 [-795 -577   29]
 [-789 -605   12]]"
5678,10,Wrist,19,5,"[[ 1095 -3796  -939]
 [ 1103 -3775  -967]
 [ 1123 -3785  -986]
 ...
 [ 3999  -610  -198]
 [ 3916  -577  -160]
 [ 3841  -542  -107]]","[[ -142     3    52]
 [ -162     9    62]
 [ -184    15    66]
 ...
 [  942   367 -1001]
 [  987   372 -1010]
 [ 1020   375 -1019]]"
5679,13,Waist,28,3,"[[4007  373  654]
 [4006  377  655]
 [4006  381  655]
 ...
 [4016  313  585]
 [4012  315  586]
 [4012  319  594]]","[[-22  41  23]
 [-20  43  21]
 [-22  45  20]
 ...
 [  5  36  17]
 [  4  34  16]
 [  6  33  16]]"
5680,14,Neck,17,2,"[[  173    -8  3977]
 [  175    -8  3983]
 [  178   -11  3986]
 ...
 [ 3305 -1650 -1852]
 [ 3305 -1652 -1850]
 [ 3306 -1649 -1854]]","[[-80  64   6]
 [-78  59   4]
 [-76  57   6]
 ...
 [-87  83  22]
 [-87  86  21]
 [-87  83  24]]"
5681,15,Wrist,14,5,"[[ 1576 -3776  -753]
 [ 1571 -3772  -744]
 [ 1559 -3763  -731]
 ...
 [ 2136  -285 -1176]
 [ 2218  -274 -1116]
 [ 2333  -273 -1056]]","[[  54   72    8]
 [  53   78    2]
 [  50   83    1]
 ...
 [-908  135 -927]
 [-906  119 -914]
 [-897  112 -890]]"
5682,12,Neck,44,3,"[[ 3906  -846   100]
 [ 3916  -848    93]
 [ 3923  -849    78]
 ...
 [-1976   140  -947]
 [-1620  -213 -1043]
 [-1300  -516 -1099]]","[[  19   69    3]
 [  24   69    2]
 [  22   75   -1]
 ...
 [-388   80 -158]
 [-480  139 -103]
 [-563  183  -64]]"
5683,12,Waist,13,3,"[[ 3477  -557  1279]
 [ 3481  -609  1244]
 [ 3491  -657  1214]
 ...
 [ 3747 -1077  1140]
 [ 3747 -1076  1140]
 [ 3749 -1074  1137]]","[[676 133  43]
 [650 150  35]
 [621 173  35]
 ...
 [ -7  25  -5]
 [ -5  27  -1]
 [ -6  27   0]]"
5684,7,Waist,135,2,"[[3994  -44  337]
 [3990  -46  333]
 [3990  -41  332]
 ...
 [1323 3474 1557]
 [1321 3478 1557]
 [1319 3479 1558]]","[[-15  16  11]
 [-16  22  13]
 [-20  26  11]
 ...
 [-24  19  -4]
 [-22  22  -4]
 [-21  24  -1]]"
5685,11,Waist,14,10,"[[2486 1189 2919]
 [2467 1231 2900]
 [2460 1266 2892]
 ...
 [2859 1203 2596]
 [2861 1202 2603]
 [2851 1214 2598]]","[[-340   -3   41]
 [-313  -16   39]
 [-283  -25   39]
 ...
 [ -11  -19   41]
 [ -10  -20   42]
 [  -7  -17   42]]"
5686,9,Wrist,44,1,"[[ 2915   676 -1019]
 [ 2921   615  -970]
 [ 2938   543  -912]
 ...
 [ 3727  -945 -1249]
 [ 3740  -955 -1259]
 [ 3751  -959 -1263]]","[[-3830 -1350   593]
 [-4129 -1248   590]
 [-4390 -1138   591]
 ...
 [  305  -169   237]
 [  325  -160   240]
 [  344  -157   239]]"
5687,9,Neck,18,3,"[[-1728 -2733  1462]
 [-1817 -2722  1434]
 [-1941 -2740  1384]
 ...
 [ 4172  -757  -769]
 [ 4067  -686  -768]
 [ 3969  -627  -771]]","[[1300  185   69]
 [1379  158   49]
 [1457  141   43]
 ...
 [-767 -111  -68]
 [-704  -79  -37]
 [-643  -39   -5]]"
5688,15,Neck,133,1,"[[3984  308  -28]
 [3988  306  -31]
 [3986  304  -35]
 ...
 [-194 -309 3915]
 [-195 -306 3913]
 [-197 -302 3915]]","[[-102   72   14]
 [-104   72   16]
 [-100   75   16]
 ...
 [ -68   72   14]
 [ -65   67   17]
 [ -70   72   19]]"
5689,4,Neck,19,1,"[[ 3985   118  -459]
 [ 3984   117  -458]
 [ 3981   120  -460]
 ...
 [ 3639   -22 -1427]
 [ 3580    35 -1384]
 [ 3518    73 -1332]]","[[ -90   63    3]
 [ -94   68    3]
 [ -96   66    3]
 ...
 [ 156  323 -282]
 [ 159  387 -259]
 [ 161  440 -233]]"
5690,3,Waist,120,2,"[[ 3483 -2088  -630]
 [ 3467 -2082  -625]
 [ 3458 -2100  -612]
 ...
 [ 3275 -2837  -713]
 [ 3152 -2807  -643]
 [ 3015 -2794  -591]]","[[1032 -505  -97]
 [1038 -491 -104]
 [1040 -478 -108]
 ...
 [ 825 -256  -44]
 [ 747 -260   -3]
 [ 693 -219   73]]"
5691,13,Neck,32,2,"[[ 3913  -719   615]
 [ 3913  -734   619]
 [ 3901  -749   588]
 ...
 [ 8145 -1316   289]
 [ 8011 -1454   485]
 [ 7726 -1646   720]]","[[-64  57  19]
 [-57  56  26]
 [-45  50  31]
 ...
 [483 440 -85]
 [432 418 -97]
 [375 380 -97]]"
5692,12,Waist,40,2,"[[3997 -146  235]
 [4027 -157  242]
 [4052 -166  246]
 ...
 [4119  233  -74]
 [4110  236  -77]
 [4095  229  -78]]","[[ 94  45   9]
 [ 88  45   4]
 [ 76  38   1]
 ...
 [-50   8   8]
 [-33   8   5]
 [-22  11   3]]"
5693,5,Waist,20,3,"[[3331 -360  770]
 [3342 -372  727]
 [3351 -378  694]
 ...
 [4069 -881  239]
 [4063 -913  250]
 [4058 -930  262]]","[[ 503  -48  160]
 [ 499  -35  173]
 [ 496  -21  185]
 ...
 [-381   90  -59]
 [-428   84  -66]
 [-475   91  -72]]"
5694,11,Neck,103,2,"[[ 4812   288   178]
 [ 4806   245   114]
 [ 4814   195    59]
 ...
 [  909  -796 -4390]
 [  909  -846 -4331]
 [  923  -847 -4318]]","[[ 364  145  -92]
 [ 331  144  -88]
 [ 298  134  -87]
 ...
 [-110  273 -205]
 [-107  258 -189]
 [-107  249 -182]]"
5695,13,Waist,105,3,"[[ 3902 -1160  1526]
 [ 3872 -1204  1579]
 [ 3850 -1206  1621]
 ...
 [ -411 -2897 -2945]
 [ -409 -2896 -2942]
 [ -412 -2900 -2944]]","[[ 705  -80 -660]
 [ 688 -112 -689]
 [ 664 -137 -714]
 ...
 [  -9   21    3]
 [  -7   21    4]
 [ -10   24    5]]"
5696,15,Wrist,121,2,"[[ -729 -2638  2010]
 [ -722 -2784  2130]
 [ -700 -2959  2261]
 ...
 [  -32  -950  4083]
 [  -27  -945  4083]
 [  -29  -944  4082]]","[[-343  494  293]
 [-379  465  338]
 [-421  428  380]
 ...
 [ -10   24    8]
 [ -12   27    7]
 [ -14   28    8]]"
5697,15,Neck,35,2,"[[ 3527 -1354 -2561]
 [ 3512 -1371 -2547]
 [ 3490 -1381 -2531]
 ...
 [ 2345 -1612 -2342]
 [ 2348 -1620 -2353]
 [ 2347 -1620 -2359]]","[[-380  335  -86]
 [-370  333  -90]
 [-347  327  -92]
 ...
 [-256  171  -37]
 [-246  164  -47]
 [-232  157  -62]]"
5698,2,Wrist,38,1,"[[ 3287 -2437 -1121]
 [ 3289 -2433 -1115]
 [ 3281 -2429 -1114]
 ...
 [ 3183 -2158 -1218]
 [ 3181 -2164 -1226]
 [ 3179 -2171 -1234]]","[[ -3   7  35]
 [ -2   9  34]
 [ -2   9  33]
 ...
 [ 38 -79  -8]
 [ 37 -79  -6]
 [ 36 -79  -5]]"
5699,1,Wrist,28,4,"[[ 3608  1624  -987]
 [ 3607  1603 -1035]
 [ 3620  1577 -1153]
 ...
 [ 3868  1961  -629]
 [ 3756  1943  -599]
 [ 3649  1926  -569]]","[[-1126  -660   588]
 [-1151  -652   608]
 [-1176  -637   621]
 ...
 [ 1566   331 -1471]
 [ 1567   339 -1396]
 [ 1563   347 -1321]]"
5700,10,Waist,40,2,"[[3892  603 1044]
 [3887  600 1042]
 [3880  599 1038]
 ...
 [4071  324  786]
 [4081  333  800]
 [4087  337  803]]","[[ 5 15 12]
 [ 2 14 15]
 [-4 14 17]
 ...
 [ 0 33  1]
 [16 18  3]
 [24  7  5]]"
5701,4,Wrist,30,2,"[[3915 -210  776]
 [3941 -185  770]
 [3965 -154  770]
 ...
 [4367  365  540]
 [4326  320  546]
 [4289  276  557]]","[[ 654  448  656]
 [ 609  441  666]
 [ 568  433  679]
 ...
 [ 856 -228 -950]
 [ 855 -241 -969]
 [ 841 -257 -986]]"
5702,5,Neck,28,1,"[[ 2476  -754 -2296]
 [ 2547  -755 -2336]
 [ 2625  -753 -2388]
 ...
 [ 2565   -53 -3367]
 [ 2561   -44 -3365]
 [ 2565   -36 -3361]]","[[ -38 1013 -255]
 [  -7  917 -285]
 [  25  821 -319]
 ...
 [ -55   96   -3]
 [ -55   99   -3]
 [ -53  101   -7]]"
5703,15,Wrist,7,3,"[[ 4100 -2734 -2050]
 [ 4072 -2762 -2033]
 [ 4043 -2800 -2013]
 ...
 [ 3824  -878 -1082]
 [ 3828  -874 -1085]
 [ 3830  -875 -1087]]","[[-1826  1308 -1620]
 [-1774  1327 -1655]
 [-1722  1346 -1688]
 ...
 [  -62    37     3]
 [  -62    38     5]
 [  -68    39     5]]"
5704,14,Waist,23,2,"[[4058 -319 -492]
 [4056 -321 -489]
 [4060 -319 -485]
 ...
 [3918 -716 -297]
 [3917 -725 -305]
 [3916 -732 -306]]","[[12 22  6]
 [12 21  4]
 [13 19  2]
 ...
 [56 89 10]
 [48 80 11]
 [45 70 10]]"
5705,5,Wrist,24,2,"[[-1094  6566 -3204]
 [-1042  6977 -3315]
 [-1002  7412 -3429]
 ...
 [ -373  7387 -1640]
 [ -415  7475 -1708]
 [ -415  7556 -1765]]","[[ 1631 -1042   681]
 [ 1393 -1093   610]
 [ 1110 -1155   572]
 ...
 [ -636  -823  1045]
 [ -717  -835   961]
 [ -785  -836   887]]"
5706,4,Wrist,8,2,"[[-3631 -2089   101]
 [-3628 -2087   102]
 [-3624 -2085    95]
 ...
 [-3404 -2295   707]
 [-3408 -2295   713]
 [-3414 -2292   714]]","[[22 49  3]
 [27 50  2]
 [27 47  1]
 ...
 [42 -5 21]
 [43 -2 17]
 [47  0 17]]"
5707,14,Waist,17,2,"[[   65  2144  3639]
 [   58  2215  3653]
 [   52  2276  3661]
 ...
 [-1285 -3434  1786]
 [-1284 -3434  1786]
 [-1288 -3436  1788]]","[[-239   26   -2]
 [-236   26   -5]
 [-231   34   -3]
 ...
 [   6    4   13]
 [   7    2   13]
 [   4    0   13]]"
5708,3,Neck,126,1,"[[4096   -6    8]
 [4082    5  -19]
 [4031   68  -40]
 ...
 [3193  994  759]
 [3181 1008  725]
 [3177 1024  686]]","[[2440  320  345]
 [2453  325  346]
 [2473  332  355]
 ...
 [-131  145  -11]
 [-126  152  -14]
 [-126  168  -21]]"
5709,14,Wrist,120,1,"[[3937 -783 -593]
 [3939 -787 -595]
 [3937 -782 -590]
 ...
 [5574 -538  196]
 [5487 -578  131]
 [5378 -631   53]]","[[ -20   31    7]
 [ -18   33    3]
 [ -19   31   -1]
 ...
 [-753 -192  472]
 [-729 -195  499]
 [-687 -201  514]]"
5710,5,Wrist,14,1,"[[ 3626 -2125  -745]
 [ 3609 -2146  -734]
 [ 3592 -2172  -722]
 ...
 [ 4066  -535   405]
 [ 4077  -526   387]
 [ 4089  -520   369]]","[[-902  -79  211]
 [-925  -94  207]
 [-936 -108  200]
 ...
 [ 733 -456 -358]
 [ 709 -473 -365]
 [ 687 -486 -372]]"
5711,15,Neck,39,2,"[[3709 -763 -948]
 [3720 -759 -955]
 [3731 -747 -957]
 ...
 [4086  679  104]
 [4089  666  137]
 [4092  655  175]]","[[-536  193  272]
 [-521  197  266]
 [-500  201  256]
 ...
 [-473   98  -51]
 [-474   99  -51]
 [-474   96  -55]]"
5712,15,Neck,14,1,"[[3953 -191  558]
 [3955 -190  562]
 [3951 -190  566]
 ...
 [4214  337   29]
 [4305  357  -21]
 [4404  376  -67]]","[[ -38   85   10]
 [ -37   84    9]
 [ -31   75   10]
 ...
 [-637  -44  -68]
 [-620  -46  -69]
 [-599  -47  -66]]"
5713,9,Neck,134,1,"[[ 4064  -488   434]
 [ 4001  -506   425]
 [ 3959  -520   431]
 ...
 [ -139 -3578  1831]
 [ -140 -3566  1814]
 [ -136 -3573  1797]]","[[ 198  -27  319]
 [ 188  -23  322]
 [ 170  -17  323]
 ...
 [-125  100   52]
 [-137   99   60]
 [-153  101   66]]"
5714,3,Waist,106,2,"[[ 3992   658  -101]
 [ 3981   701   -98]
 [ 3978   736   -99]
 ...
 [ 5491  1353 -1658]
 [ 5276  1125 -1638]
 [ 5018   896 -1562]]","[[ -77  -21   36]
 [ -71  -27   27]
 [ -62  -30   25]
 ...
 [ 128  -53  -51]
 [  48 -120 -108]
 [ -43 -186 -196]]"
5715,2,Waist,108,2,"[[ 3754  -803 -1485]
 [ 3764  -757 -1528]
 [ 3793  -711 -1546]
 ...
 [ 3445 -1405 -1619]
 [ 3513 -1399 -1576]
 [ 3598 -1387 -1525]]","[[ 516  207 -439]
 [ 505  244 -430]
 [ 494  280 -416]
 ...
 [  29  176  507]
 [  41  160  519]
 [  54  135  528]]"
5716,3,Wrist,14,5,"[[2273 2776   -2]
 [2347 2796   28]
 [2427 2812   52]
 ...
 [3363 1017 -394]
 [3350 1011 -392]
 [3338 1008 -382]]","[[937  18 620]
 [895  -3 648]
 [857 -17 671]
 ...
 [337 448 159]
 [361 452 110]
 [384 460  61]]"
5717,2,Waist,38,2,"[[ 3799 -1456  -262]
 [ 3805 -1462  -275]
 [ 3810 -1456  -278]
 ...
 [ 3642 -1843    44]
 [ 3660 -1854    48]
 [ 3669 -1867    42]]","[[ -12   29   11]
 [ -14   27    7]
 [ -15   26    7]
 ...
 [-682  378  143]
 [-681  376  147]
 [-679  371  145]]"
5718,1,Wrist,125,2,"[[ -870  5714   769]
 [ -822  5850   849]
 [ -780  5947   930]
 ...
 [ 3200  -683 -2377]
 [ 3199  -683 -2379]
 [ 3202  -686 -2383]]","[[-487 -138 1795]
 [-519  -91 1635]
 [-542  -50 1492]
 ...
 [  16    1   31]
 [  15    1   30]
 [  12    5   25]]"
5719,3,Wrist,6,1,"[[3695 1533 -370]
 [3696 1533 -371]
 [3700 1535 -372]
 ...
 [3684 1618 -357]
 [3679 1616 -355]
 [3673 1616 -350]]","[[28 13 35]
 [28 17 35]
 [30 16 32]
 ...
 [12 26 25]
 [ 8 24 24]
 [ 6 22 26]]"
